object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201721329349306027,221487164,ALTERNATIVE INVESTMENTS,83212139,F
201721329349306027,221487164,PARTIES,16344728,F
201721329349306027,221487164,POOLED INCOME FUNDS,6073059,F
201721329349306027,221487164,BOND PROCEEDS HELD BY TRUSTEES,4486433,F
201721359349301312,042103639,Long/short equity funds,11910712,F
201721359349301312,042103639,Fixed income security funds,5264670,F
201721359349301312,042103639,International equity funds,4224857,F
201731359349312403,610444671,Private Equity Securities,55039418,F
201731359349312403,610444671,Small cap equities,27877022,F
201731359349312403,610444671,Alternative Equity Strategies,15991014,F
201731359349312403,610444671,Notes receivable and other,1756041,F
201731359349312403,610444671,Large cap equities,57206246,F
201741359349301634,273645560,INVESTMENT IN KENTUCKIANA MEDICAL RECIPROCAL RISK RETENTION GROUP,16482245,C
201741359349312374,135562985,REAL ESTATE AND OTHER,679140227,F
201741359349312374,135562985,LIMITED PARTNERSHIPS,40741258,F
201741359349312374,135562985,HEDGE FUNDS,19891284,F
201741359349312374,135562985,FUNDS OF FUNDS,9900349,F
201721359349314207,591113963,MUTUAL FUNDS,779539,F
201721359349314207,591113963,EQUITIES,118345,F
201731329349302058,131624225,ALTERNATIVE INVESTMENTS,286828676,F
201731359349306803,530196603,Private Fund Investments,972866348,F
201721359349313602,310537516,US GOVERNMENT & AGENCY OBLIGATIONS,6339457,F
201721359349313602,310537516,CORPORATE STOCKS & STOCK FUNDS,100707391,F
201721359349313602,310537516,CORPORATE BONDS & BOND FUNDS,101876017,F
201721359349313602,310537516,ALTERNATIVE INVESTMENTS,16808565,F
201721359349313602,310537516,MORTGAGE AND ASSET-BACKED SECURITIES,6221584,F
201721359349313602,310537516,REAL ASSETS,12898351,F
201711359349302641,042104229,HEDGE FUNDS & PRIVATE EQUITIES,133980471,F
201731359349303048,041286950,FUNDS HELD BY BOND TRUSTEE,54908692,F
201731359349303048,041286950,ALTERNATIVE INVESTMENTS,10665092,F
201721359349308927,042103544,ALTERNATIVE INVESTMENTS,86683709,F
201711359349311656,050258810,HEDGE FUNDS,52333023,F
201711359349311656,050258810,PRIVATE PLACEMENT PROGRAMS,19755561,F
201741329349303689,364479457,US TREASURY NOTES,103401493,F
201741329349303689,364479457,TMCC NOTES,52733461,F
201741329349303689,364479457,TOTAL RETURN INVESTMENT POOL,46328271,F
201721329349301662,030179593,ALTERNATIVE INVESTMENTS,28356882,C
201721029349300107,590624458,Limited Partnerships,495577499,F
201721029349300107,590624458,Mutual Funds,270725022,F
201721029349300107,590624458,Other,45010585,F
201721329349304987,580603153,ALTERNATIVE INVESTMENTS,4292278,F
201721329349304987,580603153,INVESTMENTS-OTHER SECURITIES,339874,F
201721329349304987,580603153,LAND HELD FOR SALE,897458,F
201711359349301276,742269704,RESTRICTED CASH,50000,C
201711359349301276,742269704,MUTUAL FUND,282709,C
201711329349304831,131967321,LIMITED PARTNERSHIP INTERESTS,2106923,F
201711329349304831,131967321,HEDGE FUNDS,55334925,F
201731039349301508,610482955,OTHER ENDOWMENT SECURITIES,4495903,F
201731039349301508,610482955,GLOBAL HEDGED EQUITY,4408579,F
201731039349301508,610482955,ABSOLUTE RETURN HEDGE FUND,1432660,F
201731039349301508,610482955,DISTRESSED DEBT,566382,F
201731039349301508,610482955,PRIVATE EQUITY,2454396,F
201721329349300922,132673756,ALTERNATIVE INVESTMENTS,34898008,F
201741029349300734,951641455,Commonfund PE Investments,6756093,F
201741029349300734,951641455,Offshore Funds,30457690,F
201741029349300734,951641455,Real Estate Investment Trusts,880218,F
201741029349300734,951641455,ANNUITY CONTRACTS,588812,F
201741029349300734,951641455,Mineral Rights,660299,C
201741029349300734,951641455,Partnership Investments,45415099,F
201731329349302793,340714363,FUNDS HELD IN TRUST BY OTHERS,16777846,F
201731329349302793,340714363,NATURAL RESOURCES INVESTMENTS,24343573,F
201731329349302793,340714363,VENTURE CAP.&OTHER ALTERN.INV.,166134255,F
201721329349300847,580566243,SHORT-TERM INVESTMENTS,9098847,F
201721329349300847,580566243,FIXED INCOME,23214841,F
201721329349300847,580566243,NON U.S. EQUITY,41801808,F
201721329349300847,580566243,MARKETABLE ALTERNATIVES,83255750,F
201721329349300847,580566243,REAL ASSETS,24094421,F
201721329349300847,580566243,PRIVATE EQUITY,134010029,F
201711369349301456,381550064,ALTERNATIVE INVESTMENTS,20527313,F
201711369349301456,381550064,INVESTMENT IN CCS ARGONAUT HOLDINGS INC,-1296975,C
201711369349301456,381550064,OTHER,45621260,F
201731359349301698,050258956,ALTERNATIVE INVESTMENTS,166145175,F
201711359349307756,951642394,HEDGE FUND,883194158,F
201711359349307756,951642394,PRIVATE EQUITY,1088196039,F
201711349349300716,237069260,Financial derivatives and other financial products
201711349349300716,237069260,Closely-held equity interests
201731359349301683,362593545,Private Equity and Hedge Funds,15670652
201731359349301718,710246213,CERTIFICATES OF DEPOSIT,64153,F
201731359349301718,710246213,FUNDS HELD IN TRUST BY OTHERS,5450565,F
201731359349301718,710246213,OTHER INVESTMENTS,239382,F
201731359349301718,710246213,OTHER INVESTMENTS,11535,C
201731359349301718,710246213,PRIVATELY HELD COMPANY STOCK,956303,C
201731329349307453,350869045,Beneficial Interest in Lead and Remainder Trusts,9992206,F
201731329349307453,350869045,Beneficial Interest in Perpetual Trusts,10015197,F
201731329349307453,350869045,Alternative Investments,256669219,F
201731329349303188,310537177,ALTERNATIVE INVESTMENTS,33373282,F
201731329349302298,231352651,CASH & EQUIVALENTS,1454072,F
201731329349302298,231352651,PRIVATE EQUITY,77869332,F
201731329349302298,231352651,REAL ESTATE,16227693,F
201731329349302298,231352651,HEDGE FUNDS,68583423,F
201701359349306095,570341191,Financial derivatives and other financial products
201701359349306095,570341191,Closely-held equity interests
201731359349310158,314379459,HEDGE FUNDS,273475330,F
201731359349310158,314379459,PUBLIC EQUITY FUNDS,104182952,F
201731359349310158,314379459,PRIVATE EQUITY FUNDS,175280279,F
201731359349310158,314379459,REAL ESTATE FUNDS,72785125,F
201731359349310158,314379459,FIXED INCOME FUNDS,14721833,F
201701359349313925,580566116,COMMINGLED FUNDS,26402582,F
201701359349313925,580566116,REAL ESTATE PARTNERSHIPS,17193117,F
201701359349313925,580566116,POOLED EQUITY FUNDS,78215698,F
201701359349313925,580566116,PRIVATE EQUITY PARTNERSHIPS,22456726,F
201701359349312925,951860996,COMMON FUND,1624746,F
201731359349304658,990113930,ALTERNATIVE INVESTMENTS,13131493,F
201701359349304325,050312747,MUTUAL FUNDS,11708614,F
201701359349304325,050312747,EQUITY SECURITIES,41158857,F
201701359349304325,050312747,FIXED INCOME SECURITIES AND BONDS,16238701,F
201701359349304325,050312747,LIMITED LIABILITY PARTNERSHIPS,14591767,F
201701359349304325,050312747,LIMITED LIABILITY COMPANIES,1686235,F
201701359349304325,050312747,PERMANENTLY RESTRICTED EQUITY SECURITIES,1100000,F
201731359349305983,640303093,Financial derivatives and other financial products
201731359349305983,640303093,Closely-held equity interests
201731359349305983,640303093,Land Held for Investments,16700000,F
201731359349305983,640303093,Artifacts and Artwork,4200050,F
201731359349309403,560603922,Financial derivatives and other financial products
201731359349309403,560603922,Closely-held equity interests
201731359349309403,560603922,Real estate,14132016,F
201711329349307266,341018992,Equity real estate,143133,F
201711359349300901,240795686,EQ. INSTIT. MUTUAL FUNDS,213710812,F
201711359349300901,240795686,EVENT DRIVEN/DISTRESSED,36929768,F
201711359349300901,240795686,LONG/SHORT EQUITY,67801997,F
201711359349300901,240795686,MULTI-STRAT./ABS. RETURN,86944598,F
201711359349300901,240795686,REAL ESTATE,20446890,F
201711359349300901,240795686,PRIVATE EQUITY,49978412,F
201711359349300901,240795686,FIXED INCOME INSTIT. MUTUAL FUNDS,118719902,F
201701329349305095,131624238,COMMINGLED TRUST FUND,35518977,F
201701329349305095,131624238,ALTERNATIVE INVESTMENTS,4254253,F
201701329349305095,131624238,PRIVATE PARTNERSHIP INVESTMENTS,3574921,F
201701329349305095,131624238,ASSETS HELD IN CHARITABLE REMAINDER TRUSTS,1442966,F
201701329349305095,131624238,BENEFICIAL INTEREST IN CHARITABLE REMAINDER TRUST,249736,C
201701329349302530,042225850,FIXED INCOME INVESTMENTS,1873307,F
201701329349302530,042225850,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,524833,F
201701329349302530,042225850,LIMITED PARTNERSHIPS,1597814,F
201741319349303819,010211781,Equity Securities and Funds,55794812,F
201741319349303819,010211781,Venture Capital and Private Equity Partnerships,39207312,F
201741319349303819,010211781,Hedge Funds,73734630,F
201741319349303819,010211781,"Real Estate, Commodity and Other Funds",5716545,F
201701329349307365,390806261,CLOSELY-HELD EQUITY SECURITIES,242719439,F
201701329349307365,390806261,COMMINGLED EQUITY FUNDS,514170851,F
201701329349307365,390806261,COMMINGLED BOND FUNDS,141125517,F
201701329349307365,390806261,EQUITY MUTUAL FUNDS,32166886,F
201701329349307365,390806261,GUARANTEED INVSTMENT CONTRACTS,3057590,F
201701329349302400,020274509,ALTERNATIVE INVESTMENTS,53393791,F
201701329349302400,020274509,DEPOSITS WITH TRUSTEE,63695223,F
201701329349302400,020274509,US TREASURY BILLS,39986400,F
201701329349302400,020274509,INVESTMENT IN SUBSIDIARY,685095,C
201741319349302464,541666531,UNITIZED POOL HELD BY VCU FOUNDATION,7047185,F
201701339349300005,530204707,PRIVATE EQUITY AND VENTURE CAPITAL,78680000,F
201701339349300005,530204707,REAL ESTATE,17113000,F
201701339349300005,530204707,HEDGE FUNDS-LEVEL 3,87000,F
201731329349305733,160743209,OPERATING INVESTMENTS,328000440,F
201731329349305733,160743209,CASH & CASH EQUIVALENTS,386676423,F
201731329349305733,160743209,INTERESTS,1025801738,F
201731329349305733,160743209,OTHER INVESTMENTS,55666082,F
201741359349304214,042321292,OTHER INVESTMENTS,2490190,F
201711329349305246,310537514,ALTERNATIVE INVESTMENTS,6946327,F
201711329349305246,310537514,OTHER INVESTMENTS,191667,F
201701359349304835,030179403,CASH EQUIVALENTS,6740230,F
201701359349304835,030179403,"WORLD EQUITY COMPOSITE-MF,HFOF",6715917,F
201701359349304835,030179403,DIRECTONAL HEDGE COMPO-HFOF,9985727,F
201701359349304835,030179403,RELATIVE VALUE STRAT-DHF,18158962,F
201701359349304835,030179403,PRIVATE EQUITY,3746837,F
201701359349304835,030179403,"GLOBAL FIXED INCOME-SUB DBT,HF",7966094,F
201701359349304835,030179403,"REAL ASSET COMP-DHF,REAL EST",9623696,F
201701359349304835,030179403,DEPOSIT WITH BOND TRUSTEES,14178620,F
201701359349305285,221487354,ALTERNATIVE INVESTMENTS,17380304,F
201701359349305285,221487354,TRUSTS HELD BY OTHERS,3650230,F
201701359349305285,221487354,SPLIT INTEREST AGREEMENTS,3054038,F
201701359349305285,221487354,OTHER,90872,F
201701359349305285,221487354,PRIVATE EQUITY,14796847,F
201701359349310100,520591421,CASH AND CASH EQUIVALENTS,5340983,F
201701359349310100,520591421,TOTAL RETURN FUNDS,47300712,F
201701359349310100,520591421,HEDGE FUNDS,43981367,F
201701359349310100,520591421,"FOUNDATIONS, TRUSTS, AND OTHER",9001493,F
201701359349310100,520591421,PRIVATE EQUITY FUNDS,13359193,F
201721359349310052,131099420,COMMONFUND,27261803,F
201721359349310052,131099420,US TRUST,42368268,F
201721359349310052,131099420,SARAH UPHAM TRUST,8306204,F
201721359349310052,131099420,ROSENTHAN FOUNDATION,2452888,F
201721359349310052,131099420,REAL ESTATE INVESTMENT TRUST,690058,F
201721359349310052,131099420,HOLMES TRUST,247535,F
201721359349310052,131099420,INVESTMENT HELD BY COLLEGE,114686,F
201721359349310052,131099420,BAROWSKY PARTNERSHIP,151841,F
201721359349310052,131099420,MORGAN STANLEY-GIFT ANNUITY,98286,F
201721359349310052,131099420,LITHOTRIPTER ASSOC LIMITED,38116,F
201721359349310052,131099420,MISCELLANEOUS INVESTMENTS,5,F
201701359349308260,314379515,HEDGE FUND - FUND OF FUNDS,7571969,F
201701359349308260,314379515,PRIVATE EQUITY FUNDS,9872068,F
201701359349308260,314379515,EQUITIES,2806692,F
201701339349300100,941156566,LIMITED PARTNERSHIPS,38653960,F
201701339349300100,941156566,INTERNATIONAL EQUITY FUNDS,72056766,F
201701339349300100,941156566,REITS
201701339349300100,941156566,Real Estate & Other,894816,F
201701329349303175,042103578,Fixed Income Mutual/Comingled Funds,10606618,F
201701329349303175,042103578,Equity Mutual/Comingled Funds,226085612,F
201701329349303175,042103578,Hedge Funds,192858629,F
201701329349303175,042103578,Inflation Hedging,64796530,F
201701329349303175,042103578,Debt Related,14104543,F
201701329349303175,042103578,Venture Capital,92143921,F
201701329349303175,042103578,Other,3166971,F
201711329349304101,540505965,INVESTMENTS-HEDGE FUNDS,1305945658,F
201711329349304101,540505965,INVESTMENTS-PRIVATE EQUITY,505429959,F
201711329349304101,540505965,INVESTMENTS-OTHER FUNDS,270588985,F
201711329349304101,540505965,INVESTMENTS-COMMINGLED FUNDS,1783245,F
201711329349304101,540505965,INVESTMENTS-OTHER INVESTMENTS,336110,F
201711329349304481,540505906,Certificate of Deposit,50000,F
201711329349304481,540505906,Real Estate,4500000,F
201711329349304481,540505906,Alternative Investments,139332244,F
201711329349304481,540505906,Other,1879775,F
201711329349304481,540505906,Beneficial Int in Trust,6465747,F
201701359349311660,560529961,INT'L EQUITY AND EMERGING MKTS,68430159,F
201701359349311660,560529961,HEDGE FUNDS,260524288,F
201701359349311660,560529961,VENTURE CAP/PRIV EQ/PRIV DEBT,157010834,F
201701359349311660,560529961,COMMODITIES,8935963,F
201701359349311660,560529961,DOMESTIC EQUITY,11497583,F
201701359349311660,560529961,OTHER,1259183,F
201701359349305540,231352635,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,16783000,F
201701359349305540,231352635,ALTERNATIVE INVESTMENTS,132239696,F
201741319349301704,251035663,FIR TREE INTERNATIONAL VALUE FUND,8008926,F
201741319349301704,251035663,HBK OFFSHORE FUND,6661042,F
201741319349301704,251035663,CLAREN ROAD CREDIT FUND,2470454,F
201741319349301704,251035663,GRAHAM GLOBAL,4414525,F
201741319349301704,251035663,MKP OPPORTUNITY,5521411,F
201741319349301704,251035663,TACONIC OPPORTUNITY,8803307,F
201741319349301704,251035663,RIMROCK HIGH INCOME PLUS,12636062,F
201741319349301704,251035663,YUKON CAPITAL PARTNERS,1881821,F
201741319349301704,251035663,NORTHGATE,4405325,F
201741319349301704,251035663,PITTSBURGH EQUITY PARTNERS,242574,F
201741319349301704,251035663,SIGULAR GUFF,1067984,F
201701329349301270,250965591,PRIVATE INVESTMENTS,1170261075,F
201701329349301270,250965591,COMMINGLED INVESTMENTS IN PUBLIC SEC.,1092387264,F
201701329349301270,250965591,INSURANCE CSV & INSURANCE SURPLUS,1917119,F
201731309349303063,041081650,Financial derivatives and other financial products
201731309349303063,041081650,Closely-held equity interests
201731309349303063,041081650,Hedge Funds,42237407,F
201731309349303063,041081650,Partnerships,21374395,F
201741299349302179,030179298,Equity securities,263020000,F
201741299349302179,030179298,Alternative equities,271670000,F
201741299349302179,030179298,Debt securties,29108000,F
201741299349302179,030179298,Real estate and mortgages,11547000,F
201741299349302179,030179298,Private equity partnerships,296694000,F
201741299349302179,030179298,Other investments,10878859,F
201741299349302179,030179298,CRUTS Receivable,2924548,F
201701359349304405,581825259,International Equity Fund,8325116,F
201701359349304405,581825259,Hedge Funds,6686382,F
201701359349304405,581825259,Private Equity Funds,35222,F
201741309349302099,150532082,DOMESTIC EQUITIES,231134601,F
201741309349302099,150532082,FOREIGN EQUITIES,286661052,F
201741309349302099,150532082,HEDGED EQUITIES,629454872,F
201741309349302099,150532082,PRIVATE EQUITIES,1122073872,F
201741309349302099,150532082,FIXED INCOME ASSET BACKED SEC,29604329,F
201741309349302099,150532082,FIXED INCOME CORPORATE BONDS,446485224,F
201741309349302099,150532082,FIXED INCOME EQUITY PSHIPS,478516893,F
201741309349302099,150532082,FIXED INCOME & MARKETABLE SEC.,1934960600,F
201741309349303924,210634584,EQUITY FUNDS,38262368,F
201741309349303924,210634584,HEDGED EQUITY FUNDS,13222642,F
201741309349303924,210634584,FIXED INCOME FUNDS,11502598,F
201741309349303924,210634584,NON-MARKETABLE FUNDS,8537412,F
201741309349303924,210634584,OTHER,1115411,F
201721329349303012,580619030,CASH SURRENDER-INS.,87294,F
201721329349303012,580619030,LORENTZSON / HYATT,3497897,F
201721329349303012,580619030,CONSOLIDATED ENDOW.,1352728,F
201721329349303012,580619030,RESSEAU LOAN,115951,F
201721329349303012,580619030,GOIZETTA FOUNDATION,406462,F
201731319349301563,231353385,Real Estate,12243348,F
201731319349301563,231353385,Funds Held in Trust by Others,4492601,F
201731319349301563,231353385,HEDGE FUNDS,9597065,F
201731319349301563,231353385,Private Equity,208813,F
201711329349301041,340714654,Partnerships,154502595,F
201721329349300512,042103580,PRIVATE EQUITIES,7211570000,F
201721329349300512,042103580,REAL ASSETS,14368215000,F
201721329349302762,570314404,Cash surrender value of life insurance,458597,F
201721329349302762,570314404,Alternative investments,379656,F
201721329349302762,570314404,Corporate bonds,3473971,F
201741309349300429,042104230,BENEFICIAL INTEREST IN TRUST,47019627,F
201711329349301516,383071514,GROWTH,1435419,F
201711329349301516,383071514,INTERNATIONAL GROWTH,2891921,F
201711329349301516,383071514,FIXED INCOME,38383581,F
201711329349301516,383071514,HEDGE,21002163,F
201711329349301516,383071514,MONEY MARKET,149137,F
201711329349301516,383071514,REAL ESTATE,868727,F
201711329349301516,383071514,NATURAL RESOURCES,4883604,F
201711329349301516,383071514,ALTERNATIVES,39923960,F
201711329349301516,383071514,SERVICES,2768480,F
201711329349301516,383071514,"LAND, REAL ESTATE, AND OTHER",80000,C
201711329349301516,383071514,NOTES RECEIVABLE,430317,C
201711329349301516,383071514,NATURAL RESOURCES,2500,C
201711329349301516,383071514,CERTIFICATES OF DEPOSIT,211292,C
201711329349301516,383071514,OTHER,30485,C
201721329349304332,951699394,Trust Deeds & Notes Rec,11835817,F
201721329349304332,951699394,Cash & Cash Equivalents,1162290,F
201721329349304332,951699394,Money Market Funds,8847353,F
201721329349304332,951699394,Real Estate & Real Estate Interests,944498,F
201711329349305041,390806251,Financial derivatives and other financial products,10476345,F
201711329349305041,390806251,Closely-held equity interests
201711329349305041,390806251,Alternate investments,277444655,F
201711329349305041,390806251,Real estate limited partnerships,26490000,F
201711359349311011,540946734,LONG/SHORT EQUITY FUNDS,282008891,F
201711359349311011,540946734,OTHER ASSET BACKED SECURITIES,1637704,F
201711359349311011,540946734,TERM LOANS,170999726,F
201711359349311011,540946734,JOINT VENTURE,41028757,F
201731309349301618,141442493,OTHER ALTERNATIVE INVESTMENTS,77988576,F
201731309349301618,141442493,DIRECT FOREIGN INVESTMENTS,75961451,F
201701359349313775,630400608,Financial derivatives and other financial products
201701359349313775,630400608,Closely-held equity interests
201731359349301753,010211497,Fixed Income Securities,91305000,F
201731359349301753,010211497,Global Equity Funds,117245000,F
201731359349301753,010211497,Hedge Funds,166237000,F
201731359349301753,010211497,Venture Capital Funds,103621000,F
201731359349301753,010211497,Buyout Funds,56577000,F
201731359349301753,010211497,Real Estate Funds,37987000,F
201731359349301753,010211497,Natural Resources Fund,44161000,F
201731359349301753,010211497,Other Investments,19593400,F
201741319349303099,530196584,DEF COMP LIFE INS - CSV,3408307,F
201741319349303099,530196584,INV FUND FOR 457 LIABILITIES,38117230,F
201741319349303099,530196584,BENEFICIAL INT PERPETUAL TSTS,35851127,F
201741319349303099,530196584,REC FROM CRUTS HELD BY 3RD PTY,4571804,F
201741319349303099,530196584,LIFE INCOME FUNDS,13140891,F
201741319349303099,530196584,LIMITED PARTNERSHIPS,63543517,F
201741319349303099,530196584,OTHER SECURITIES,615183705,F
201741319349303099,530196584,BONDS AND NOTES,1000,F
201741319349303099,530196584,OTHER STOCKS,1387139,F
201731359349301823,314379507,HEDGE & ALTERN. EQUITY FUNDS,119971219,F
201731359349301823,314379507,PRIVATE EQUITY FUNDS,71034032,F
201731359349301823,314379507,REAL ESTATE FUNDS,25811345,F
201731359349301823,314379507,COMMODITIES FUNDS,10942590,F
201731359349301823,314379507,FIXED INCOME ALTERNATIVE FUNDS,13471201,F
201731329349304438,050259080,EQUITY FUNDS,9148525,F
201731329349304438,050259080,REIT,2315439,F
201731329349304438,050259080,FIXED INCOME FUNDS,2703864,F
201731329349304438,050259080,TANGIBLE ASSET FUNDS,1657430,F
201731329349304438,050259080,MULTI-STRATEGY HEDGE FUNDS,13234513,F
201731329349304438,050259080,PRIVATE EQUITY,356701,F
201731319349304383,522347972,ANNUITY,390717,F
201721359349308062,741238438,Beneficial Interest in Trust,2672440,F
201701359349311455,570314422,ABSOLUTE RETURN FUNDS,11888271,F
201701359349311455,570314422,DIRECTIONAL HEDGE FUNDS,39614349,F
201701359349311455,570314422,EQUITY COMMON AND COMMINGLED TRUST FUNDS,43089360,F
201701359349311455,570314422,INFLATION HEDGE COMMON TRUST FUNDS,13833988,F
201701359349311455,570314422,DEBT COMMON TRUST FUNDS,8726228,F
201701359349311455,570314422,REAL ESTATE,2675807,F
201721329349306747,951667177,PRIVATE EQUITY & VENTURE CAPITAL,69306265,F
201721319349305802,042103634,Other Investments,10321696,F
201721319349305802,042103634,Common Trust Equity Index Funds,344056870,F
201721319349305802,042103634,Private Equities,413736515,F
201721319349305802,042103634,Real Estate,134236225,F
201721319349305802,042103634,Funds Held Under Bond Agreements,4199959,F
201721319349305802,042103634,UNSETTLED INVESTMENTS,5419934,F
201721319349305802,042103634,Natural Resources,106392527,F
201721319349305802,042103634,Non-Marketable Credit,50263662,F
201701369349300605,630315935,Financial derivatives and other financial products
201701369349300605,630315935,Closely-held equity interests
201731309349300943,135645885,HEDGE FUNDS,86942605,F
201731309349300943,135645885,PRIVATE INVESTMENTS,28938557,F
201711329349305706,042103594,NONCONTROLLING INTERESTS,205421000,F
201711329349305706,042103594,FIXED INCOME,650256000,F
201711329349305706,042103594,EQUITIES,8428984000,F
201711329349305706,042103594,ABSOLUTE RETURN,1816975000,F
201711329349305706,042103594,REAL ESTATE & REAL ASSETS,4012379000,F
201711329349305706,042103594,SPLIT INTEREST AGREEMENTS,126832000,F
201711329349305706,042103594,OTHER,909000,F
201711329349305706,042103594,INTEREST RATE SWAPS,-63065000,F
201731319349302163,570314395,EQUITY SECURITIES,160626558,F
201731319349302163,570314395,FUNDS HELD IN TRUST BY OTHERS,159582510,F
201731319349302163,570314395,HEDGED STRATEGIES,123354551,F
201731319349302163,570314395,PRIVATE CAPITAL,41154243,F
201731319349302163,570314395,FIXED INCOME,37286222,F
201731319349302163,570314395,REAL ESTATE ASSET FUNDS,36351187,F
201731319349302163,570314395,REAL ESTATE,1160379,C
201731319349302163,570314395,REAL ESTATE,108677,F
201711359349307541,237172306,ALTERNATIVE ASSETS,322758436,F
201711359349307541,237172306,PRIVATELY HELD INVESTMENTS,88068015,F
201711329349302626,520595110,CASH AND EQUIVALENTS,206642000,F
201711329349302626,520595110,PRIVATE EQUITY AND VENTURE CAPITAL,600301000,F
201711329349302626,520595110,REAL PROPERTY ASSETS,737311000,F
201711329349302626,520595110,ABSOLUTE RETURN FUNDS,769349000,F
201721329349306287,381359081,GLOBAL MULTI-ASSET EQUITY,90017627,F
201721329349306287,381359081,PARTNERSHIPS,27100431,C
201721329349306287,381359081,REAL ESTATE,2406310,C
201721359349302167,381381271,LIMITED PARTNERSHIPS AND HEDGE FUNDS,82271005,F
201721359349302167,381381271,"MORTGAGES, LAND CONTRACTS & OTHER",21958792,F
201721359349302167,381381271,"PRIVATE EQUITY, ALTERNATIVES, OTHER",28040473,F
201721289349300102,250717890,LIMITED PARTNERSHIPS,15331834,F
201721289349300102,250717890,HEDGE FUNDS,6610191,F
201721289349300102,250717890,REAL ESTATE INVESTMENT FUND,6681369,F
201711359349300011,050258809,COMMON STOCK,566150095,F
201711359349300011,050258809,FIXED INCOME,230937049,F
201711359349300011,050258809,HEDGED STRATEGIES,1302769104,F
201711359349300011,050258809,PRIVATE EQUITY,642732300,F
201711359349300011,050258809,REAL ASSETS,178687377,F
201711319349302031,362191252,US MM Reserve Funds,5038862,F
201711319349302031,362191252,ONU Foundation Pool,1222941,F
201711319349302031,362191252,First Trust Self Insured,17778,F
201731309349301718,362182171,Partnership Investments,54709211,C
201701359349312180,710462177,MUTUAL FUNDS AND CDS,714262,F
201731299349301533,231352354,ALTERNATIVE INVESTMENTS,13658087,F
201731299349301533,231352354,CSV LIFE INSURANCE POLICIES,377131,F
201721319349303837,042104847,EQUITY FUNDS (LONG & SHORT),918463843,F
201721319349303837,042104847,ABSOLUTE RETURN FUND,380391276,F
201721319349303837,042104847,VENTURE CAPITAL FUNDS,304152853,F
201721319349303837,042104847,BUYOUT FUNDS,156905383,F
201721319349303837,042104847,REAL ASSET FUNDS,86068299,F
201721319349303837,042104847,REAL ESTATE FUNDS,99087802,F
201721319349303837,042104847,FIXED INCOME FUNDS,245292706,F
201721319349303837,042104847,OTHER INVESTMENT ASSETS,33823115,F
201721319349302527,430653611,Financial derivatives and other financial products
201721319349302527,430653611,Closely-held equity interests
201721319349302527,430653611,Hedged strategies,1695168000,F
201721319349302527,430653611,Private Equity,1368001000,F
201721319349302527,430653611,Real assets and other,572496000,F
201721319349302527,430653611,Investment in affiliates,41990000,F
201721319349302527,430653611,Other investments,159361000,F
201721319349300142,020222182,EQUITIES,38720265,F
201721319349300142,020222182,FLEXIBLE CAPITAL,22201703,F
201721319349300142,020222182,REAL ASSETS,12277740,F
201721319349300142,020222182,PRIVATE EQUITY,8796711,F
201711309349303586,951664123,Growth oriented hedge funds,14135874,F
201711309349303586,951664123,Diversifying hedge funds,34033337,F
201711309349303586,951664123,Bond reserve fund,363187,F
201711309349303586,951664123,Private equity,77476160,F
201711309349303586,951664123,Other assets,500189,C
201711319349300811,231352661,Private Equity and Venture Capital,11481248,F
201711319349300811,231352661,Real Assets - Real Estate,4750000,F
201711319349300811,231352661,Real Assets - Based Funds,659745,F
201711319349300811,231352661,Real Assets - Held in Trust,1780000,F
201711319349300811,231352661,Hedge Funds,9108028,F
201711319349300811,231352661,Local Real Estate Development Company,1854185,F
201711309349300131,520591691,HEDGE FUNDS,37513729,F
201711309349300131,520591691,REAL ESTATE,23522781,F
201711309349300131,520591691,LIMITED PARTNERSHIPS,9470246,F
201721359349301912,231177930,HELD BY OTHERS: CLAMER,10093342,F
201721359349301912,231177930,HC TOTAL RETURN II OFFSHORE FD,5592531,F
201721359349301912,231177930,HC SPECIAL OPS OFFSHORE I,2421621,F
201721359349301912,231177930,HCC PE VIII OFFSHORE,1597178,F
201721359349301912,231177930,HC SPECIAL OPS OFFSHORE II,1586778,F
201721359349301912,231177930,GOLDMAN SACH DIST FUND LP,991036,F
201721359349301912,231177930,KOCH TRUST: HARVARD MGMT,936485,F
201721359349301912,231177930,LIFE INSURANCE CASH VALUE,797990,F
201721359349301912,231177930,HELD BY OTHERS: PATTERSON,495154,F
201721359349301912,231177930,LINCOLN ANNUITY-DAVIS #2,420798,F
201721359349301912,231177930,OAKTREE CAPITAL MGT DISTR FUND,235930,F
201721359349301912,231177930,MS: GLENMEDE TR-BWOOD CHR,101882,F
201721359349301912,231177930,OTHER,4001,F
201711319349305241,580566167,PERPETUAL TRUSTS,59738524,F
201711319349305241,580566167,HEDGED EQUITY FUNDS,35575258,F
201711319349305241,580566167,REAL ASSET FUNDS,29554135,F
201711319349305241,580566167,PRIVATE EQUITY FUNDS,10577625,F
201711319349305241,580566167,REMAINDER INTEREST TRUST,15861071,F
201711319349305241,580566167,MISCELLANEOUS INVESTMENTS,9046,F
201711319349305241,580566167,CASH AND CASH EQUIVALENTS,11396639,F
201721339349301267,010215213,FIXED INCOME,23510000,F
201721339349301267,010215213,EQUITIES,318153000,F
