object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201511049349301106,750827465,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,PROGRAM SERVICES,"RECRUITING, RESEARCH, CONFERENCES",94219
201511049349301106,750827465,SOUTH AMERICA,0,0,PROGRAM SERVICES,"STUDY ABROAD, RECRUITING, RESEARCH, INSTRUCTIONAL DEVELOPMENT",318279
201511049349301106,750827465,SOUTH ASIA,0,0,PROGRAM SERVICES,"STUDY ABROAD, INSTRUCTIONAL DEVELOPMENT",2893
201511049349301106,750827465,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,CONFERENCES,6375
201511049349301106,750827465,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,244903865
201511049349301106,750827465,EUROPE (INCLUDING ICELAND AND GREENLAND),INVESTMENTS,25348245
201511049349301106,750827465,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,INVESTMENTS,1312536
201511049349301106,750827465,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,"STUDY ABROAD, RESEARCH, CONFERENCES",50056
201511049349301106,750827465,EAST ASIA AND THE PACIFIC,GRANTMAKING,87279
201511049349301106,750827465,RUSSIA AND NEIGHBORING STATES,GRANTMAKING,8349
201511049349301251,060646623,Europe (Including Iceland & Greenland),1,2,Program Services,Study Abroad Academic Programs,4954097
201511049349301251,060646623,East Asia and the Pacific,0,0,Program Services,Study Abroad Academic Programs,324952
201511049349301251,060646623,Central America and the Caribbean,0,0,Program Services,Study Abroad Academic Programs,62693
201511049349301251,060646623,Sub-Saharan Africa,0,0,Program Services,Study Abroad Academic Programs,85703
201501049349300220,951643334,Central America and the Caribbean,4,Program Services,Study Abroad/Summer Pr,28037
201501049349300220,951643334,East Asia and the Pacific,15,Program Services,Study Abroad/Summer Pr,260105
201501049349300220,951643334,Europe (Including Iceland and Greenland),47,Program Services,Study Abroad/Summer Pr,670877
201501049349300220,951643334,Middle East and North Africa,2,Program Services,Study Abroad/Summer Pr,110223
201501049349300220,951643334,North America,17,Program Services,Study Abroad/Summer Pr,66501
201501049349300220,951643334,South America,11,Program Services,Study Abroad/Summer Pr,537651
201501049349300220,951643334,South Asia,1,Program Services,Study Abroad/Summer Pr,2437
201501049349300220,951643334,Sub-Saharan Africa,1,Program Services,Study Abroad/Summer Pr,1362
201501049349300220,951643334,Central America and the Caribbean,Investments,90861709
201501049349300220,951643334,Europe (Including Iceland and Greenland),Investments,4522205
201501049349300235,362167048,Central America and the Caribbean,1,Program Services,Study Abroad Programs,53739
201501049349300235,362167048,East Asia and the Pacific,1,Program Services,Study Abroad Programs,732834
201501049349300235,362167048,Europe (Including Iceland and Greenland),10,Program Services,Study Abroad Programs,3449659
201501049349300235,362167048,Middle East and North Africa,1,Program Services,Degree & Study Abroad,831469
201501049349300235,362167048,North America,Program Services,Study Abroad Programs,115625
201501049349300235,362167048,South America,2,Program Services,Study Abroad Programs,176638
201501049349300235,362167048,South Asia,Program Services,Study Abroad Programs,69360
201501049349300235,362167048,Sub-Saharan Africa,Program Services,Degree & Study Abroad,129097
201501049349300235,362167048,Sub-Saharan Africa,Grantmaking,13154
201501049349300235,362167048,Europe (Including Iceland and Greenland),Grantmaking,1098334
201501049349300400,930386972,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,46608000
201501049349300400,930386972,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,INVESTMENTS,5927000
201501049349300400,930386972,EUROPE (INCLUDING ICELAND & GREENLAND),1,2,PROGRAM SERVICES,STUDY ABROAD PROGRAM,946719
201501049349300400,930386972,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTMAKING,790560
201501049349300400,930386972,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,71644
201501049349300400,930386972,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,270091
201501049349300400,930386972,SOUTH AMERICA,0,0,GRANTMAKING,158377
201501049349300400,930386972,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,36150
201501049349300400,930386972,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,10000
201501049349300400,930386972,NORTH AMERICA,0,0,GRANTMAKING,25275
201501049349300400,930386972,RUSSIA AND NEIGHBORING STATES,0,0,GRANTMAKING,18500
201511049349300521,042300472,Europe (Including Iceland and Greenland),1,4,Program Services,VALENCIA CAMPUS,7742352
201511049349300521,042300472,Central America and the Caribbean,Program Services,STUDY ABROAD,14899
201511049349300521,042300472,Europe (Including Iceland and Greenland),Program Services,STUDY ABROAD,7238
201511049349300521,042300472,North America,Program Services,STUDY ABROAD,96519
201511049349300521,042300472,Central America and the Caribbean,Investments,73964621
201521049349301037,141338562,EUROPE,1,15,PROGRAM SERVICE,EDUCATIONAL SERVICES,1040408
201521059349300412,526056979,EUROPE (INCLUDING ICELAND & GREENLAND),1,70,PROGRAM SERVICES,EDUCATIONAL SERVICES,4534035
201531059349300108,042104149,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTING,3879716
201501039349300140,231352615,CEN AMERICA AND CARIBBEAN,0,0,INVESTMENTS,395251
201501039349300140,231352615,EUROPE,0,0,INVESTMENTS,1680579
201501039349300210,150545841,East Asia and the Pacific,Program Services,TUITION ASSISTANCE,62603
201501039349300210,150545841,Europe (Including Iceland and Greenland),Program Services,TUITION ASSISTANCE,329181
201501039349300210,150545841,Sub-Saharan Africa,Program Services,TUITION ASSISTANCE,35500
201501039349300210,150545841,Central America and the Caribbean,Program Services,TUITION ASSISTANCE,76440
201501039349300210,150545841,North America,Program Services,TUITION ASSISTANCE,37228
201501039349300225,730555460,Sub-Saharan Africa - Rwanda,0,0,Program Service,MBA Program,79078
201501039349300225,730555460,"Europe- Vienna, Austria",1,1,Program Service,Educational study abroad,57749
201501059349300625,710236897,Europe (including Iceland and Greenland),0,1,Program Services,176898
201501119349300145,951921340,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICE,STUDY ABROAD TRIP - #00262 LONDON ANCIENT MODERN,46000
201501119349300145,951921340,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICE,STUDY ABROAD SEMESTER - #00251,79065
201501119349300145,951921340,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD SEMESTER - #12239 & #00274 TEST LAB BERLIN,325528
201501119349300145,951921340,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICE,STUDY ABROAD RESEACH PROJECT - UGANDA FIELD CORE PROJECT #00306,72068
201501119349300145,951921340,SOUTH AMERICA,0,0,PROGRAM SERVICE,DESIGNMATTERS SAFE AGUA COLOMBIA PROJECT,41000
201501119349300145,951921340,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,12187773
201531079349300308,581216007,Central America and the Caribbean,1,Program Services,Clinic Development,48000
201531079349300308,581216007,East Asia and the Pacific,2,Program Services,Research Clinic Oper,141000
201511039349301351,910236600,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,EDUCATION,153107
201511039349301351,910236600,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENTS,2153226
201511039349301351,910236600,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATION,36236
201511039349301351,910236600,EUROPE (INCLUDING ICELAND & GREENLAND),2,91,PROGRAM SERVICES,EDUCATION,7082998
201511039349301351,910236600,NORTH AMERICA,0,44,PROGRAM SERVICES,EDUCATION,629271
201511039349301351,910236600,SOUTH AMERICA,0,3,PROGRAM SERVICES,EDUCATION,66215
201511039349301351,910236600,SUB-SAHARAN AFRICA,0,21,PROGRAM SERVICES,EDUCATION,537529
201511039349301351,910236600,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,6500
201511039349301351,910236600,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTMAKING,238347
201511039349301351,910236600,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,15503
201531039349300443,590624458,East Asia and the Pacific,0,0,Program Services,Grants to Recipients,105224
201531039349300443,590624458,Europe,0,0,Program Services,Grants to Recipients,515651
201531039349300443,590624458,North America,0,0,Program Services,Grants to Recipients,243730
201531039349300443,590624458,South America,0,0,Program Services,Grants to Recipients,324388
201531039349300443,590624458,Central America and the Caribbean,0,0,Program Services,Grants to Recipients,1266331
201531039349300443,590624458,Sub-Saharan Africa,0,0,Program Services,Grants to Recipients,534946
201531039349300443,590624458,Middle East and North Africa,0,0,Program Services,Grants to Recipients,159497
201531039349300443,590624458,Antarctica,0,0,Program Services,Travel - Institutional Research and Education,707
201531039349300443,590624458,East Asia and the Pacific,0,0,Program Services,Travel - Institutional Research and Education,471650
201531039349300443,590624458,Europe,0,0,Program Services,Travel - Institutional Research and Education,1150044
201531039349300443,590624458,North America,0,0,Program Services,Travel - Institutional Research and Education,239851
201531039349300443,590624458,South America,0,0,Program Services,Travel - Institutional Research and Education,490365
201531039349300443,590624458,South Asia,0,0,Program Services,Travel - Institutional Research and Education,39564
201531039349300443,590624458,Central America and the Caribbean,0,0,Program Services,Travel - Institutional Research and Education,299319
201531039349300443,590624458,Sub-Saharan Africa,0,0,Program Services,Travel - Institutional Research and Education,94303
201531039349300443,590624458,Middle East and North Africa,0,0,Program Services,Travel - Institutional Research and Education,79564
201531039349300443,590624458,Russia and the Newly Ind States,0,0,Program Services,Travel - Institutional Research and Education,6716
201531039349300443,590624458,Central America and the Caribbean,0,0,Investments,N/A,98103688
201531039349300443,590624458,Central America and the Caribbean,0,5,Program Services,Independent Contractors-Institutional Research and Education,32350
201531039349300443,590624458,East Asia and the Pacific,0,9,Program Services,Independent Contractors-Institutional Research and Education,80965
201531039349300443,590624458,Europe,0,34,Program Services,Independent Contractors-Institutional Research and Education,3014019
201531039349300443,590624458,Middle East and North Africa,0,4,Program Services,Independent Contractors-Institutional Research and Education,67426
201531039349300443,590624458,North America,0,16,Program Services,Independent Contractors-Institutional Research and Education,356326
201531039349300443,590624458,Russia and Neighboring States,0,1,Program Services,Independent Contractors-Institutional Research and Education,9000
201531039349300443,590624458,South America,0,5,Program Services,Independent Contractors-Institutional Research and Education,9021
201531039349300443,590624458,South Asia,0,2,Program Services,Independent Contractors-Institutional Research and Education,32800
201531039349300443,590624458,Sub-Saharan Africa,0,1,Program Services,Independent Contractors-Institutional Research and Education,5000
201531039349300543,620465076,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,GRANTMAKING,16158
201531039349300543,620465076,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,6925
201531039349300543,620465076,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,2455
201531039349300543,620465076,SOUTH AMERICA,0,0,GRANTMAKING,1175
201531039349300543,620465076,SOUTH ASIA,0,0,GRANTMAKING,275
201541039349300544,160743040,Central America and the Caribbean,Program Services,OFF CAMPUS STUDY,11035
201541039349300544,160743040,East Asia and the Pacific,1,Program Services,OFF CAMPUS STUDY,669549
201541039349300544,160743040,Europe (Including Iceland and Greenland),9,Program Services,OFF CAMPUS STUDY,2231983
201541039349300544,160743040,Middle East and North Africa,Program Services,OFF CAMPUS STUDY,47431
201541039349300544,160743040,Russia and the Newly Independent States,Program Services,OFF CAMPUS STUDY,35045
201541039349300544,160743040,South America,2,Program Services,OFF CAMPUS STUDY,342414
201541039349300544,160743040,South Asia,1,Program Services,OFF CAMPUS STUDY,45299
201541039349300544,160743040,Sub-Saharan Africa,Program Services,OFF CAMPUS STUDY,10237
201541039349300544,160743040,North America,Program Services,OFF CAMPUS STUDY,779
201541039349300544,160743040,Central America and the Caribbean,Investments,36200160
201541039349300544,160743040,Europe (Including Iceland and Greenland),Investments,23513167
201541039349300544,160743040,Sub-Saharan Africa,Investments,4514393
201541039349300544,160743040,East Asia and the Pacific,Investments,7038536
201541039349300544,160743040,Central America and the Caribbean,Grantmaking,Scholarships,27178
201541039349300544,160743040,East Asia and the Pacific,Grantmaking,Scholarships,574155
201541039349300544,160743040,Europe (Including Iceland and Greenland),Grantmaking,Scholarships,254029
201541039349300544,160743040,Middle East and North Africa,Grantmaking,Scholarships,102430
201541039349300544,160743040,North America,Grantmaking,Scholarships,488757
201541039349300544,160743040,South America,Grantmaking,Scholarships,37049
201541039349300544,160743040,South Asia,Grantmaking,Scholarships,208499
201541039349300544,160743040,Sub-Saharan Africa,Grantmaking,Scholarships,195133
201541179349300639,620476301,Central America and the Caribbean,Program Services,Study Abroad Programs,81338
201541179349300639,620476301,Europe,Program Services,Study Abroad Programs,2071600
201541179349300639,620476301,Sub-Saharan Africa,Program Services,Study Abroad Programs,5629
201541179349300639,620476301,East Asia and the Pacific,Program Services,Faculty Conferences Research,10517
201541179349300639,620476301,Europe,Program Services,Faculty Conferences Research,38723
201541179349300639,620476301,North America,Program Services,Faculty Conferences Research,6217
201541179349300639,620476301,Russia and the Newly Independent States,Program Services,Faculty Conferences Research,582
201541179349300639,620476301,South America,Program Services,Faculty Conferences Research,7089
201541179349300639,620476301,Central America and the Caribbean,Program Services,Student Intl Internships Alternative Spring Break,10506
201541179349300639,620476301,East Asia and the Pacific,Program Services,Student Intl Internships,8105
201541179349300639,620476301,Europe,Program Services,Student Intl Internships,43190
201541179349300639,620476301,Sub-Saharan Africa,Program Services,Student Intl Internships,6514
201511279349300516,454971921,SOUTH AMERICA - BRAZIL,PROGRAM SERVICES,EDUCATIONAL,101507
201511269349301446,710236896,Europe,3,39,Program services,Educational programs,3825054
201511269349301446,710236896,South America,1,4,Program services,Educational programs,499369
201511269349301446,710236896,Sub-Saharan Africa,1,7,Program services,Educational programs,373995
201511269349301446,710236896,East Asia and the Pacific,1,4,Program services,Educational programs,484260
201511269349301446,710236896,Europe,investments,1110000
201511279349301381,420703280,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD,54820
201511279349301381,420703280,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD,501186
201511279349301381,420703280,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,14725
201511279349301381,420703280,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,133616
201511279349301381,420703280,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDY ABROAD,39897
201511279349301381,420703280,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,31541000
201521189349300822,951684064,CENTRAL AMERICA AND THE CARIBBEAN -,0,0,INVESTMENTS,35281449
201521189349300822,951684064,EUROPE (INCLUDING ICELAND & GREENLAND) -,0,0,INVESTMENTS,5314884
201521279349301447,546039600,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,3539234
201531209349300203,841029228,EAST ASIA AND THE PACIFIC -,0,0,PROGRAM SERVICE,ART THERAPY,31947
201531209349300203,841029228,"INDIA, ANDES & AMAZON (SOUTH AMERICA), NEPAL, CHINA",0,0,PROGRAM SERVICE,STUDY ABROAD,235315
201531149349300323,540129860,CENTRAL AMERICA AND THE CARIBBEAN -,0,0,INVESTMENTINVESTMENTS,ENDOWMENT,4128266
201531149349300323,540129860,CENTRAL AMERICA AND THE CARIBBEAN,0,PROGRAM SERVICES,STUDY ABROAD,13101
201531149349300323,540129860,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD,83614
201531149349300323,540129860,EUROPE (INCLUDING ICELAND & GREENLAND),0,1,PROGRAM SERVICES,RECRUITMENT,3500
201531149349300323,540129860,NORTH AMERICA,0,1,PROGRAM SERVICES,RECRUITMENT,3000
201541149349300514,231365954,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTS AND OTHER ASSISTANCE,63348
201541149349300514,231365954,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,51138226
201541149349300514,231365954,CENTRAL AMERICA AND THE CARIBBEAN,0,0,RESEARCH AND DEVELOPMENT,6153
201541149349300514,231365954,EAST ASIA AND THE PACIFIC,0,0,ADMISSIONS RECRUITING,13673
201541149349300514,231365954,EAST ASIA AND THE PACIFIC,0,13,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAMS,1554489
