object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,East Asia and the Pacific,13,177933,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,South Asia,18,143884,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,Sub-Saharan Africa,6,112837,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,South America,18,110087,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,Central America and the Caribbean,3,33692,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,Middle East and North Africa,1,15474,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,Russia and Neighboring States,6,9333,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,Europe (Including Iceland and Greenland),67,191338,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,East Asia and the Pacific,58,172956,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,South Asia,44,136305,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,Sub-Saharan Africa,18,112835,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,South America,44,109661,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,North America (Canada & Mexico only),36,108244,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,Central America and the Caribbean,6,32893,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,Middle East and North Africa,15,18056,ETF OR CHECK
202131339349302713,042103580,Student Prizes and Awards,North America (Canada & Mexico only),1,1000,ETF OR CHECK
202141349349305754,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,Europe (Including Iceland and Greenland),96,2517198,ON ACCOUNT
202141349349305754,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,East Asia and the Pacific,14,265974,ON ACCOUNT
202141349349305754,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,South America,4,120580,ON ACCOUNT
202141349349305754,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,Sub-Saharan Africa,14,438299,ON ACCOUNT
202141349349305754,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,Central America and the Caribbean,20,705896,ON ACCOUNT
202141349349305754,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,Middle East and North Africa,1,20425,ON ACCOUNT
202141349349305754,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,North America,2,70673,ON ACCOUNT
202141349349305809,150532200,Financial aid while studying abroad,Europe (including Iceland and Greenland),22,462337
202141349349305809,150532200,Financial aid while studying abroad,East Asia and the Pacific,1,2430
202141349349305809,150532200,Financial aid while studying abroad,Middle East and North Africa,1,13720
202141349349305809,150532200,Financial aid while studying abroad,Sub-Saharan Africa,1,13094
202141349349305809,150532200,Financial aid while studying abroad,South America,2,56888
202141349349305809,150532200,Financial aid while studying abroad,Russia and the newly independent States,3,12967
202141349349305809,150532200,Financial aid while studying abroad,Central America and the Caribbean,1,13645
202141249349302214,050277222,Scholarships to students,Europe (including Iceland and Greenland),115,0,920542,Tuition Offset,FMV
202141249349302214,050277222,Scholarships to students,East Asia and the Pacific,19,0,149726,Tuition Offset,FMV
202141249349302214,050277222,Scholarships to students,"North America (including Canada and Mexico, but not the United States)",3,0,25100,Tuition Offset,FMV
202141249349302214,050277222,Scholarships to students,Middle East and North Africa,1,0,7600,Tuition Offset,FMV
202111369349300016,160805158,SCHOLARSHIPS AND FINANCIAL AID,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",6,137500,FINANCIAL AID AWARD IS APPLIED TO THE STUDENT'S TUITION
202111369349300016,160805158,SCHOLARSHIPS AND FINANCIAL AID,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",25,522650,FINANCIAL AID AWARD IS APPLIED TO THE STUDENT'S TUITION
202111369349300016,160805158,SCHOLARSHIPS AND FINANCIAL AID,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",163,601927,FINANCIAL AID AWARD IS APPLIED TO THE STUDENT'S TUITION
202111369349300016,160805158,SCHOLARSHIPS AND FINANCIAL AID,"CENTRAL AMERICA - DOMINICA, BAHAMAS, BERMUDA",1,14000,FINANCIAL AID AWARD IS APPLIED TO THE STUDENT'S TUITION
202111369349300016,160805158,SCHOLARSHIPS AND FINANCIAL AID,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",1,22500,FINANCIAL AID AWARD IS APPLIED TO THE STUDENT'S TUITION
202101029349300875,141338498,Grants for Education,Europe (Including Iceland and Greenland),36,1190065,Other
202101029349300875,141338498,Grants for Education,Middle East and North Africa,5,126850,Other
202101029349300875,141338498,Grants for Education,South America,12,310802,Other
202101029349300875,141338498,Grants for Education,Sub-Saharan Africa,13,447935,Other
202101029349300875,141338498,Grants for Education,Central America and the Caribbean,3,103756,Other
202101029349300875,141338498,Grants for Education,East Asia and the Pacific,9,177717,Other
202101029349300875,141338498,Grants for Education,South Asia,12,310765,Other
202101029349300875,141338498,Grants for Education,North America,5,197775,Other
202110999349300146,620481463,SCHOLARSHIPS TO ELIGIBLE STUDENTS,5,12962,ACCOUNT CREDIT
202101309349302520,050258956,SCHOLARSHIPS/GRANTS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",10,25391,REDUCTION TO TUITION,BOOK
202101309349302520,050258956,SCHOLARSHIPS/GRANTS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",8,31345,REDUCTION TO TUITION,BOOK
202101309349302520,050258956,SCHOLARSHIPS/GRANTS,CENTRAL AMERICA AND THE CARIBBEAN,10,29180,REDUCTION TO TUITION,BOOK
202121259349302907,042121659,Scholarship,East Asia and the Pacific,71,259390,Credited
202121259349302907,042121659,Scholarship,Sub-Saharan Africa,13,42550,Credited
202121259349302907,042121659,Scholarship,Central America and the Caribbean,23,91020,Credited
202121259349302907,042121659,Scholarship,South America,10,50000,Credited
202121259349302907,042121659,Scholarship,Middle East and North Africa,33,107410,Credited
202121259349302907,042121659,Scholarship,Europe (Including Iceland and Greenland),85,283060,Credited
202121259349302907,042121659,SUPPLIES,Sub-Saharan Africa,11,10973,MEDICAL SUPPLIES,COST
202141249349300344,141338587,Scholarships,Europe (including Iceland and Greenland),40,844384,Check or Wire
202141249349300344,141338587,Scholarships,Russia and the newly independent States,4,70794,Check or Wire
202101209349300445,381366958,SCHOLARSHIP - TUITION/BOOKS,CENTRAL AMERICA AND THE CARIBBEAN,4,70000,APPLIED AGAINST STUDENTS TUITION ACCOUNT
202101209349300445,381366958,SCHOLARSHIP - TUITION/BOOKS,EAST ASIA AND THE PACIFIC,1,19500,APPLIED AGAINST STUDENTS TUITION ACCOUNT
202101209349300445,381366958,SCHOLARSHIP - TUITION/BOOKS,EUROPE (INCLUDING ICELAND & GREENLAND),8,164558,APPLIED AGAINST STUDENTS TUITION ACCOUNT
202101209349300445,381366958,SCHOLARSHIP - TUITION/BOOKS,NORTH AMERICA,8,150038,APPLIED AGAINST STUDENTS TUITION ACCOUNT
202101209349300445,381366958,SCHOLARSHIP - TUITION/BOOKS,SOUTH AMERICA,35,525100,APPLIED AGAINST STUDENTS TUITION ACCOUNT
202101209349300445,381366958,SCHOLARSHIP - TUITION/BOOKS,SUB-SAHARAN AFRICA,2,29000,APPLIED AGAINST STUDENTS TUITION ACCOUNT
202140439349302219,250965603,THE UNIVERSITY PROVIDED EDUCATION GRANTS FOR TUITION AND FEES FOR INTERNATIONAL STUDENTS.,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",2,26550,STUDENT ACCOUNTS ARE CREDITED WITH SCHOLARSHIP,N/A,N/A
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,CENTRAL AMERICA AND THE CARIBBEAN,3,103250
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,EAST ASIA AND THE PACIFIC,112,3458663
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,EUROPE (INCLUDING ICELAND & GREENLAND),11,392739
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,MIDDLE EAST AND NORTH AFRICA,11,523544
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,NORTH AMERICA,1,50278
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,RUSSIA AND NEIGHBORING STATES,5,192728
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,SOUTH AMERICA,3,151684
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,SOUTH ASIA,31,1449555
202001349349300005,520591421,SCHOLARSHIPS & ASSISTANCE,SUB-SAHARAN AFRICA,21,1092641
202120859349301342,951643992,RESEARCH SCHOLARS,Europe (Including Iceland and Greenland),28,413921,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,East Asia and the Pacific,97,1398679,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,South Asia,33,576595,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,Russia and the Newly Independent States,7,75943,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,Middle East and North Africa,19,539530,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,South America,14,347084,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,Sub-Saharan Africa,10,265798,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,North America,20,274510,WIRE TRANS,N/A,N/A
202120859349301342,951643992,RESEARCH SCHOLARS,Central America and the Caribbean,2,51128,WIRE TRANS,N/A,N/A
202111309349302581,581825259,STUDENT FINANICAL AID,Middle East and North Africa,19,255830,SCHOLARSHIPS,FMV
202111309349300906,042108376,INSTITUTIONAL SCHOLARSHIP,Central America and the Caribbean,1,20000,ACCT. CREDIT
202111309349300906,042108376,INSTITUTIONAL Scholarship,East Asia and the Pacific,9,151000,ACCT. CREDIT
202111309349300906,042108376,INSTITUTIONAL Scholarship,Europe (Including Iceland and Greenland),18,364194,ACCT. CREDIT
202111309349300906,042108376,INSTITUTIONAL Scholarship,Middle East and North Africa,20,182996,ACCT. CREDIT
202111309349300906,042108376,INSTITUTIONAL Scholarship,North America,3,46366,ACCT. CREDIT
202111309349300906,042108376,INSTITUTIONAL Scholarship,Russia and the Newly Independent States,1,18000,ACCT. CREDIT
202111309349300906,042108376,INSTITUTIONAL Scholarship,South Asia,8,96700,ACCT. CREDIT
202111309349300906,042108376,INSTITUTIONAL SCHOLARSHIP,Sub-Saharan Africa,3,69269,ACCT. CREDIT
202003599349300405,410695509,SCHOLARSHIPS,EUROPE,2,59855,FINANCIAL AID AWARDS,0,N/A,N/A
202003599349300405,410695509,SCHOLARSHIPS,CENTRAL AMERICA & CARIBBEAN,1,9670,FINANCIAL AID AWARDS,0,N/A,N/A
202003599349300405,410695509,SCHOLARSHIPS,MIDDLE EAST AND NORTH AFRICA,2,12568,FINANCIAL AID AWARDS,0,N/A,N/A
202003599349300405,410695509,SCHOLARSHIPS,SOUTH AMERICA,2,50135,FINANCIAL AID AWARDS,0,N/A,N/A
202003599349300405,410695509,SCHOLARSHIPS,SOUTH ASIA,4,33463,FINANCIAL AID AWARDS,0,N/A,N/A
202003599349300405,410695509,SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,6,116463,FINANCIAL AID AWARDS,0,N/A,N/A
202003599349300405,410695509,SCHOLARSHIPS,SUB-SAHARAN AFRICA,6,63799,FINANCIAL AID AWARDS,0,N/A,N/A
202003599349300405,410695509,SCHOLARSHIPS,NORTH AMERICA,1,1500,FINANCIAL AID AWARDS,0,N/A,N/A
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",3,0,188460,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",55,0,1952577,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",17,0,966081,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",3,0,196799,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",3,0,188300,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,",3,0,190643,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",4,0,271221,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",18,0,1016955,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT SCHOLARSHIPS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",11,0,679628,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",3,0,9617,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",44,0,130965,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",16,0,49401,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",3,0,10678,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",3,0,9000,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,",3,0,9000,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",4,0,12673,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",16,0,50834,REDUCTION TO TUITION AND FEES,BOOK
202131349349306003,231352635,STUDENT LOANS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",9,0,31185,REDUCTION TO TUITION AND FEES,BOOK
202131349349305293,060776644,LUXEMBOURG SCHOLARSHIPS AND DISCOUNTS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",25,42687,DISCOUNT POSTED TO STUDENT ACCOUNT,FMV
202021339349301532,420680387,SCHOLARSHIP,CENTRAL AMERICA & CARIBBEAN,4,192548,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,EAST ASIA & THE PACIFIC,92,2719081,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,EUROPE,20,903463,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,MIDDLE EAST & NORTH AFRICA,4,157766,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,NORTH AMERICA,4,141127,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,RUSSIA & NEIGHBORING STATES,7,331971,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,SOUTH AMERICA,14,607416,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,SOUTH ASIA,69,2570925,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,SCHOLARSHIP,SUB-SAHARAN AFRICA,15,672105,CREDIT TO STUDENT ACCOUNT,0,N/A,N/A
202021339349301532,420680387,PRIZES,EAST ASIA & THE PACIFIC,14,9525,CHECK,0,N/A,N/A
202021339349301532,420680387,PRIZES,EUROPE,4,3300,CHECK,0,N/A,N/A
202021339349301532,420680387,PRIZES,NORTH AMERICA,1,1500,CHECK,0,N/A,N/A
202021339349301532,420680387,PRIZES,SOUTH AMERICA,4,2750,CHECK,0,N/A,N/A
202021339349301532,420680387,PRIZES,SOUTH ASIA,3,900,CHECK,0,N/A,N/A
202021339349301532,420680387,PRIZES,SUB-SAHARAN AFRICA,1,600,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,CENTRAL AMERICA & CARIBBEAN,1,6553,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,EAST ASIA & THE PACIFIC,75,133737,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,EUROPE,14,32755,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,MIDDLE EAST & NORTH AFRICA,3,5100,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,NORTH AMERICA,3,5100,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,RUSSIA & NEIGHBORING STATES,2,3400,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,SOUTH AMERICA,4,4883,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,SOUTH ASIA,21,32029,CHECK,0,N/A,N/A
202021339349301532,420680387,FELLOWSHIPS,SUB-SAHARAN AFRICA,8,17300,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,CENTRAL AMERICA & CARIBBEAN,1,2400,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,EAST ASIA & THE PACIFIC,24,58138,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,EUROPE,10,26416,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,NORTH AMERICA,1,3600,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,RUSSIA & NEIGHBORING STATES,1,4000,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,SOUTH AMERICA,1,3250,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,SOUTH ASIA,26,72790,CHECK,0,N/A,N/A
202021339349301532,420680387,INTERNSHIPS,SUB-SAHARAN AFRICA,5,11534,CHECK,0,N/A,N/A
202021339349301532,420680387,AWARD,SOUTH ASIA,1,50000,CHECK,0,N/A,N/A
202131339349301138,230973290,SCHOLARSHIPS,EUROPE,20,15192,CREDITED
202111099349301261,240795445,SCHOLARSHIP,Central America and the Caribbean,9,351862,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,East Asia and the Pacific,63,1326192,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,Europe (Including Iceland and Greenland),21,786434,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,Middle East and North Africa,11,362131,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,North America,4,220103,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,Russia and the Newly Independent States,8,348989,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,South America,4,108467,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,South Asia,29,684943,CHECK,N/A,N/A
202111099349301261,240795445,SCHOLARSHIP,Sub-Saharan Africa,14,796679,CHECK,N/A,N/A
202111099349301261,240795445,FELLOWSHIP,East Asia and the Pacific,9,33889,check,N/A,N/A
