object_id,ein,RgnTxt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201940999349300529,560529999,Europe (including Iceland and Greenland),0,2,Program Services,STUDY ABROAD (DENMARK / GERMANY),2500
201940999349300529,560529999,Europe (including Iceland and Greenland),0,2,Program Services,STUDY ABROAD (ENGLAND),2500
201940999349300529,560529999,Europe (including Iceland and Greenland),0,2,Program Services,STUDY ABROAD (DENMARK / SWEDEN),1200
201940999349300529,560529999,Central America and the Caribbean,0,2,Program Services,STUDY ABROAD (COSTA RICA),1000
201940999349300529,560529999,East Asia and the Pacific,0,2,Program Services,STUDY ABROAD (AUSTRALIA),372
201940999349300529,560529999,East Asia and the Pacific,0,2,Program Services,STUDY ABROAD (NEW ZEALAND),62371
201940999349300529,560529999,Europe (including Iceland and Greenland),0,2,Program Services,STUDY ABROAD (UK),39532
201940999349300529,560529999,Europe (including Iceland and Greenland),0,2,Program Services,STUDY ABROAD (ITALY),357380
201940999349300529,560529999,Central America and the Caribbean,Investments,3519000
201940999349300529,560529999,East Asia and the Pacific,Investments,389000
201900929349300835,250965430,Europe (including Iceland and Greenland),1,6,Program Services,Study Abroad MC Ireland,106434
201900929349300835,250965430,Central America and the Caribbean,0,0,Investments,4235097
201900929349300865,240795495,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENTS,10010959
201900929349300865,240795495,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,PROGRAM SERVICES,STUDENT SERVICE LEARNING TRIP EXPENSES,109253
201900929349300865,240795495,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,1,PROGRAM SERVICES,"STUDENT STUDY ABROAD TUITION, FEES, ROOM & BOARD; STUDENT RECRUITMENT EXPENSES",126694
201900929349300865,240795495,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,"STUDENT STUDY ABROAD TUITION, FEES, ROOM & BOARD;STUDENT TRAVEL COURSES; FACULTY/STAFF TRAVEL EXPENSES",430693
201900929349300865,240795495,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",0,0,PROGRAM SERVICES,FACULTY TRAVEL EXPENSES; ALUMNI EVENT EXPENSES;STUDENT RECRUITMENT EXPENSES; STUDENT SERVICE LEARNING TRIP EXPENSES,30816
201900929349300865,240795495,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",0,0,PROGRAM SERVICES,STUDENT RECRUITMENT EXPENSES,8842
201900929349300865,240795495,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",0,0,PROGRAM SERVICES,STUDENT TRAVEL COURSES,11964
201900929349300865,240795495,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",0,1,PROGRAM SERVICES,STUDENT RECRUITMENT EXPENSES,21946
201900929349300865,240795495,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDENT TRAVEL COURSES,3850
201900929349300910,390808497,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,215188
201900929349300910,390808497,EUROPE,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,221961
201900929349300910,390808497,SOUTH AMERICA,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,57167
201900929349300910,390808497,CENTRAL AMERICA AND THE CARIBBEAN,0,0,SCHOLARSHIPS,73060
201900929349300910,390808497,EAST ASIA AND THE PACIFIC,0,0,SCHOLARSHIPS,431067
201900929349300910,390808497,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,SCHOLARSHIPS,1082146
201900929349300910,390808497,MIDDLE EAST AND NORTH AFRICA,0,0,SCHOLARSHIPS,37610
201900929349300910,390808497,NORTH AMERICA,0,0,SCHOLARSHIPS,20860
201900929349300910,390808497,RUSSIA AND NEIGHBORING STATES,0,0,SCHOLARSHIPS,63748
201900929349300910,390808497,SOUTH AMERICA,0,0,SCHOLARSHIPS,143694
201900929349300910,390808497,SOUTH ASIA,0,0,SCHOLARSHIPS,15000
201900929349300910,390808497,SUB-SAHARAN AFRICA,0,0,SCHOLARSHIPS,184937
201900929349300910,390808497,EAST ASIA AND THE PACIFIC,0,0,GRANTS,25000
201900929349300910,390808497,SOUTH ASIA,0,0,GRANTS,40756
201900929349300910,390808497,SUB-SAHARAN AFRICA,0,0,GRANTS,2000
201900919349300420,410693979,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,INTERNATIONAL STUDIES,331000
201900919349300420,410693979,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,INTERNATIONAL STUDIES,1711000
201900919349300420,410693979,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,INTERNATIONAL STUDIES,2348000
201900919349300420,410693979,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,INTERNATIONAL STUDIES,50000
201900919349300420,410693979,SOUTH AMERICA,0,0,PROGRAM SERVICES,INTERNATIONAL STUDIES,429000
201900919349300420,410693979,SOUTH ASIA,0,0,PROGRAM SERVICES,INTERNATIONAL STUDIES,156000
201900919349300420,410693979,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,INTERNATIONAL STUDIES,64000
201900919349300420,410693979,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,ALUMNI TOURS,198000
201900919349300420,410693979,NORTH AMERICA,0,0,PROGRAM SERVICES,ALUMNI TOURS,137000
201900919349300420,410693979,SOUTH ASIA,0,0,PROGRAM SERVICES,ALUMNI TOURS,200000
201900919349300420,410693979,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,MUSIC TOURS,907000
201900919349300420,410693979,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,5000
201900919349300420,410693979,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,12000
201900919349300420,410693979,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,2000
201900919349300420,410693979,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,244410645
201900919349300420,410693979,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,INVESTMENTS,6696890
201900919349300420,410693979,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,259875
201900919349300420,410693979,EAST ASIA AND THE PACIFIC,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,1992720
201900919349300420,410693979,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,1853453
201900919349300420,410693979,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,1111405
201900919349300420,410693979,NORTH AMERICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,239120
201900919349300420,410693979,RUSSIA AND NEIGHBORING STATES,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,574270
201900919349300420,410693979,SOUTH AMERICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,467994
201900919349300420,410693979,SOUTH ASIA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,1461265
201900919349300420,410693979,SUB-SAHARAN AFRICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,2309370
201920849349300032,390806154,EUROPE,0,0,"TRAVEL, HOTELS, MEALS, TOURS, TUITION, SCHOLARSHIPS, INSURANCE",STUDY ABROAD,46256
201920849349300032,390806154,CENTRAL AMERICA AND CARIBBEAN,0,0,"TRAVEL, HOTELS, MEALS, TOURS, TUITION, SCHOLARSHIPS, INSURANCE",STUDY ABROAD,49875
201920849349300032,390806154,SOUTH AMERICA,0,0,"TRAVEL, HOTELS, MEALS, TOURS, TUITION, SCHOLARSHIPS, INSURANCE",STUDY ABROAD,2286
201930859349300928,131740445,Central America and the Caribbean,Investments,8100762
201930859349300928,131740445,South America,Investments,276716
201930859349300928,131740445,Europe (Including Iceland and Greenland),Investments,2132079
201930859349300928,131740445,East Asia and the Pacific,Investments,1426954
201910889349300401,231352641,Central America and the Caribbean,Grantmaking,47009
201910889349300401,231352641,East Asia and the Pacific,Grantmaking,630442
201910889349300401,231352641,Europe (Including Iceland and Greenland),Grantmaking,2460949
201910889349300401,231352641,Middle East and North Africa,Grantmaking,184501
201910889349300401,231352641,South America,Grantmaking,163938
201910889349300401,231352641,Sub-Saharan Africa,Grantmaking,114695
201910889349300401,231352641,Central America and the Caribbean,Program Services,Education,68553
201910889349300401,231352641,East Asia and the Pacific,Program Services,Education,15296
201910889349300401,231352641,Europe (Including Iceland and Greenland),Program Services,Education,332925
201910889349300401,231352641,Middle East and North Africa,Program Services,Education,149549
201910889349300401,231352641,North America,Program Services,Education,12786
201910889349300401,231352641,South America,Program Services,Education,15950
201910889349300401,231352641,South Asia,Program Services,Education,11989
201910889349300401,231352641,Sub-Saharan Africa,Program Services,Education,43990
201910889349300401,231352641,Central America and the Caribbean,Program Services,Recruiting,616
201910889349300401,231352641,East Asia and the Pacific,Program Services,Recruiting,10249
201910889349300401,231352641,Europe (Including Iceland and Greenland),Program Services,Recruiting,980
201910889349300401,231352641,North America,Program Services,Recruiting,1895
201910889349300401,231352641,South Asia,Program Services,Recruiting,33098
201910889349300401,231352641,Central America and the Caribbean,Program Services,Research,8665
201910889349300401,231352641,East Asia and the Pacific,Program Services,Research,18032
201910889349300401,231352641,Europe (Including Iceland and Greenland),Program Services,Research,58030
201910889349300401,231352641,North America,Program Services,Research,43152
201910889349300401,231352641,South America,Program Services,Research,15349
201910889349300401,231352641,Central America and the Caribbean,Program Services,Study Abroad,37700
201910889349300401,231352641,East Asia and the Pacific,Program Services,Study Abroad,933968
201910889349300401,231352641,Europe (Including Iceland and Greenland),1,Program Services,Study Abroad,4190792
201910889349300401,231352641,Middle East and North Africa,Program Services,Study Abroad,202024
201910889349300401,231352641,South America,Program Services,Study Abroad,192900
201910889349300401,231352641,Sub-Saharan Africa,Program Services,Study Abroad,140633
201910889349300401,231352641,Central America and the Caribbean,Investments,31885625
201910889349300401,231352641,Europe (Including Iceland and Greenland),Investments,271803
201910889349300401,231352641,Central America and the Caribbean,Fundraising,1142
201910889349300401,231352641,East Asia and the Pacific,Fundraising,41602
201910889349300401,231352641,Europe (Including Iceland and Greenland),Fundraising,2856
201910889349300401,231352641,North America,Fundraising,1257
201910889349300401,231352641,South America,Fundraising,5
201910889349300401,231352641,Sub-Saharan Africa,Fundraising,22
201901019349300135,620465076,Europe (Including Iceland and Greenland),0,0,Grantmaking,19900
201901019349300135,620465076,East Asia and the Pacific,0,0,Grantmaking,7000
201901019349300135,620465076,South America,0,0,Grantmaking,1000
201910959349301001,560530242,EUROPE (INCLUDING ICELAND & GREENLAND),0,1,PROGRAM SERVICES,"STUDY ABROAD, ALUMNI TRAVEL",778033
201910959349301001,560530242,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDY ABROAD,9450
201910959349301001,560530242,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,47100
201910959349301001,560530242,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,23561469
201920949349300927,520591661,East Asia and the Pacific,2,Program Services,STUDY ABROAD,4749
201920949349300927,520591661,Europe (Including Iceland and Greenland),12,Program Services,STUDY ABROAD,189828
201920949349300927,520591661,North America,1,Program Services,STUDY ABROAD,25574
201920949349300927,520591661,Central America and the Caribbean,3,Investments,12835346
201920949349300927,520591661,Central America and the Caribbean,5,Grantmaking,75239
201920949349300927,520591661,East Asia and the Pacific,378,Grantmaking,4882746
201920949349300927,520591661,Europe (Including Iceland and Greenland),19,Grantmaking,266998
201920949349300927,520591661,Middle East and North Africa,6,Grantmaking,125870
201920949349300927,520591661,North America,19,Grantmaking,306494
201920949349300927,520591661,Russia and the Newly Independent States,3,Grantmaking,68052
201920949349300927,520591661,South America,7,Grantmaking,158465
201920949349300927,520591661,South Asia,18,Grantmaking,257524
201920949349300927,520591661,Sub-Saharan Africa,2,Grantmaking,49896
201900709349300125,340714629,Central America and the Caribbean,Investments,8769295
201920999349300147,314379515,Europe (Including Iceland and Greenland),Investments,2236518
201910309349300731,731303821,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,4072214
201900109349301920,420681046,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,7212000
201900939349300820,540646523,EUROPE,0,0,PROGRAM SERVICES,"SERVICES BEING PROVIDED ARE LODGING, FOOD, AND TRANSPORTATION FOR PARTICIPANTS IN THE TRAVEL STUDY PROGRAM",35168
201900939349300820,540646523,SOUTH AMERICA,0,0,PROGRAM SERVICES,"SERVICES BEING PROVIDED ARE LODGING, FOOD, AND TRANSPORTATION FOR PARTICIPANTS IN THE TRAVEL STUDY PROGRAM",20431
201900939349300820,540646523,ASIA,0,0,PROGRAM SERVICES,"SERVICES BEING PROVIDED ARE LODGING, FOOD, AND TRANSPORTATION FOR PARTICIPANTS IN THE TRAVEL STUDY PROGRAM",6322
201910929349300631,951643992,Europe (Including Iceland and Greenland),0,5,Program Services,TRAVEL COURSES,631763
201910929349300631,951643992,South America,0,1,Program Services,TRAVEL COURSES,185238
201910929349300631,951643992,East Asia and the Pacific,0,3,Program Services,TRAVEL COURSES,358366
201910929349300631,951643992,East Asia and the Pacific,0,Program Services,STUDY ABROAD,1482310
201910929349300631,951643992,Europe (Including Iceland and Greenland),0,Program Services,STUDY ABROAD,3345505
201910929349300631,951643992,Sub-Saharan Africa,0,Program Services,STUDY ABROAD,152995
201910929349300631,951643992,Europe (Including Iceland and Greenland),0,6,Program Services,INSTRUCTION BY FACULTY,146947
201910929349300631,951643992,Central America and the Caribbean,0,0,Investments,4593222
201910929349300631,951643992,Europe (Including Iceland and Greenland),Grantmaking,106037
201910929349300631,951643992,East Asia and the Pacific,Grantmaking,13111
201910929349300631,951643992,South Asia,Grantmaking,3274
201910929349300631,951643992,North America,Grantmaking,133457
201910929349300631,951643992,Russia and the Newly Independent States,Grantmaking,3140
201910929349300631,951643992,Middle East and North Africa,Grantmaking,5550
201910929349300631,951643992,South America,Grantmaking,70017
201910929349300631,951643992,Sub-Saharan Africa,Grantmaking,1620
201920859349300327,560556753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,18343723
201920859349300327,560556753,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,INVESTMENTS,153655
201900849349301450,160743942,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDENT AND FACULTY TRAVEL AND CONFERENCES,51256
201900849349301450,160743942,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,"STUDENT RECRUITING, STUDENT REFUNDS, STUDY ABROAD AND STUDENT AND FACULTY TRAVEL",78231
201900849349301450,160743942,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,"STUDENT REFUNDS, STUDENT AND FACULTY TRAVEL, CONFERENCES AND STUDY ABROAD PROGRAMS",224011
201900849349301450,160743942,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,STUDENT RECRUITING AND STUDENT REFUND,2304
201900849349301450,160743942,NORTH AMERICA,0,0,PROGRAM SERVICES,"STUDENT RECRUITING, STUDENT REFUNDS AND STUDENT AND FACULTY TRAVEL",155845
201900849349301450,160743942,RUSSIA AND NEWLY INDEPENDENT STATES,0,0,PROGRAM SERVICES,FACULTY TRAVEL,939
201900849349301450,160743942,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDENT AND FACULTY TRAVEL,25300
201900849349301450,160743942,SOUTH ASIA,0,0,PROGRAM SERVICES,"STUDENT RECRUITING, STUDENT REFUNDS, STUDY ABROAD PROGRAM AND STUDENT AND FACULTY TRAVEL",24720
201900849349301450,160743942,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDENT AND FACULTY TRAVEL,40558
201930929349300113,381308480,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENTS,N/A,593339
201901009349300730,900394713,Central America and the Caribbean,0,0,Program Services,Study Abroad,6250
201901009349300730,900394713,South Asia,0,3,Program Services,Teaching,25679
201901009349300730,900394713,East Asia and the Pacific,0,2,Program Services,Study Abroad and Teaching,14878
201901009349300730,900394713,Europe (Including Iceland & Greenland),0,5,Program Services,"Consulting, Study Abroad and Teaching",123133
201901009349300730,900394713,North America,0,6,Program Services,Teaching,41856
201901009349300730,900394713,South America,0,1,Program Services,Study Abroad and Teaching,114908
201901009349300730,900394713,Sub-Saharan Africa,0,4,Program Services,"Consulting, Study Abroad and Teaching",149718
201940949349300339,042271070,PAKISTAN,0,0,PROGRAM SERVICES,ACADEMIC SUPPORT,25159
201910599349300706,344427516,Europe (Including Iceland and Greenland),Program Services,US MBA PROGRAM,53542
201930869349300018,581216007,Central America and the Caribbean,1,Program Services,Clinic Development,172142
201930869349300018,581216007,East Asia and the Pacific,2,Program Services,Operations,675268
201930869349300018,581216007,Europe (Including Iceland and Greenland),1,Program Services,Seminar/Recruiting,363387
